temp,feels_like,temp_min,temp_max,humidity,pressure,wind_speed,wind_deg,visibility,weather_main,weather_desc,lat,lon,altitude,sea_level,dew_point,clouds,day_of_week,train_number,train_name,origin_code,dest_code,origin_name,dest_name,scheduled_arr_time,actual_arr_time,scheduled_dept_time,actual_dept_time,dwell_minutes,day_of_journey,curr_station_code,tracks_on_route,trains_nearby
290.7448815,294.5063694,292.6288343,286.6477593,88.7,1016,8.9,70,85.28,Rain,light rain,30.8693,76.6462,1281.2,290.7448815,6.06,96.89,Monday,12338,Train_12338,VSKP,PNBE,VSKP,PNBE,9/12/2025 8:27,9/12/2025 8:31,9/12/2025 9:29,9/12/2025 9:39,13,13,VSKP,5,8
283.4067278,304.1797765,280.32948,284.4821051,40.8,1001,3.15,82,66.38,Clear,clear sky,30.3536,79.4109,943.9,283.4067278,14.07,69.46,Sunday,12258,Train_12258,PUNE,PNBE,PUNE,PNBE,9/12/2025 11:38,9/12/2025 11:40,9/12/2025 12:39,9/12/2025 12:46,6,8,PUNE,2,3
300.1471959,296.5067963,290.2262909,296.5361399,79,1018,1.74,56,61.6,Thunderstorm,thunderstorm with rain,18.3363,76.2904,320.4,300.1471959,14.98,71.92,Wednesday,12054,Train_12054,ALD,NDLS,ALD,NDLS,9/12/2025 12:36,9/12/2025 12:38,9/12/2025 13:39,9/12/2025 13:42,6,5,ALD,2,13
295.609231,281.302376,290.2131947,291.0725853,80.1,1018,14.55,348,50.58,Clouds,broken clouds,23.9062,84.0038,307,295.609231,6.64,56.27,Tuesday,12910,Train_12910,DDN,CSTM,DDN,CSTM,9/12/2025 8:30,9/12/2025 8:33,9/12/2025 9:34,9/12/2025 9:35,22,25,DDN,1,12
303.1695518,298.9945413,279.9802953,298.9022509,87.9,1023,0.33,270,72.99,Fog,dense fog,27.462,86.5254,1315.9,303.1695518,5.55,97.46,Saturday,12547,Train_12547,JAT,PNBE,JAT,PNBE,9/12/2025 4:59,9/12/2025 4:00,9/12/2025 5:59,9/12/2025 5:06,21,7,JAT,3,12
295.604905,308.5421003,288.464616,306.1141467,96,1006,12.04,110,66.09,Rain,heavy rain,14.5126,84.6269,1127,295.604905,8.3,68.89,Sunday,12005,Train_12005,PUNE,PNBE,PUNE,PNBE,9/12/2025 6:30,9/12/2025 6:33,9/12/2025 7:34,9/12/2025 7:41,45,5,PUNE,4,5
305.565445,298.0483546,281.329943,286.1144546,41.2,1021,11.82,356,64.99,Fog,dense fog,12.5398,89.7867,1006.1,305.565445,9.62,89.5,Tuesday,12376,Train_12376,DDN,PNBE,DDN,PNBE,9/12/2025 0:57,9/12/2025 0:01,9/12/2025 1:58,9/12/2025 1:11,12,29,DDN,1,14
296.5572052,304.5756658,302.2470563,299.4209725,49.2,1009,4.46,75,57.32,Thunderstorm,thunderstorm,34.2466,75.451,640,296.5572052,7.05,69.94,Thursday,12553,Train_12553,ALD,PUNE,ALD,PUNE,9/12/2025 3:32,9/12/2025 3:35,9/12/2025 4:35,9/12/2025 4:46,38,9,ALD,1,6
296.8281391,306.5261939,306.4306408,297.1652628,93.2,1009,2.03,157,67.2,Thunderstorm,thunderstorm,24.674,87.4998,429.9,296.8281391,8.01,73.51,Wednesday,12049,Train_12049,NDLS,CSTM,NDLS,CSTM,9/12/2025 3:32,9/12/2025 3:36,9/12/2025 4:32,9/12/2025 4:44,38,5,NDLS,5,1
306.2996081,286.8423932,280.1694943,286.3223636,67.5,1019,2.18,19,89.38,Haze,mist,34.4982,85.3325,1470.2,306.2996081,7.01,29.04,Wednesday,12111,Train_12111,ALD,CSTM,ALD,CSTM,9/12/2025 15:46,9/12/2025 15:49,9/12/2025 16:49,9/12/2025 16:55,9,8,ALD,4,10
292.104486,286.3613452,306.6534562,300.7199546,73.9,1008,10.46,130,61.91,Clouds,scattered clouds,17.1194,77.2436,1206,292.104486,12.74,30.35,Saturday,12145,Train_12145,ALD,BBS,ALD,BBS,9/12/2025 4:39,9/12/2025 4:40,9/12/2025 5:39,9/12/2025 5:50,48,12,ALD,3,7
284.0204569,298.3294297,293.677298,290.2092125,79.8,1016,9.64,328,73.99,Clear,clear sky,26.9819,84.6825,487.6,284.0204569,12.13,78.3,Monday,12229,Train_12229,ALD,VSKP,ALD,VSKP,9/12/2025 21:10,9/12/2025 21:10,9/12/2025 22:10,9/12/2025 22:16,33,4,ALD,3,4
280.8634803,292.3308541,286.9869703,296.6350296,80.7,1014,11.74,121,81.06,Fog,fog,14.0103,72.0815,1279,280.8634803,11.35,29.67,Friday,12722,Train_12722,BBS,JAT,BBS,JAT,9/12/2025 3:45,9/12/2025 3:46,9/12/2025 4:45,9/12/2025 4:53,32,9,BBS,3,10
302.6541177,305.1958391,280.3058623,284.4681697,95.9,1001,14.06,40,79.97,Clouds,overcast clouds,15.0524,85.7867,1150.5,302.6541177,8.87,56.28,Wednesday,12496,Train_12496,VSKP,MAS,VSKP,MAS,9/12/2025 5:28,9/12/2025 5:31,9/12/2025 6:29,9/12/2025 6:38,20,28,VSKP,1,11
298.6092865,307.0006937,293.018728,295.7875217,99.8,1003,10.38,166,63.15,Clear,clear sky,21.8214,80.6466,480.8,298.6092865,14.09,24.94,Sunday,12305,Train_12305,ALD,PNBE,ALD,PNBE,9/12/2025 22:24,9/12/2025 22:26,9/12/2025 23:27,9/12/2025 23:33,18,22,ALD,5,7
301.122393,290.6026414,301.8354663,291.193904,83.2,1018,2.34,129,74.43,Fog,dense fog,16.6297,75.8458,668.5,301.122393,14.7,81.7,Sunday,12541,Train_12541,BBS,PNBE,BBS,PNBE,9/12/2025 2:54,9/12/2025 2:54,9/12/2025 3:56,9/12/2025 3:04,56,22,BBS,1,7
286.3889248,287.1061168,299.2125943,306.6714363,57.2,1016,3.65,22,84.85,Clouds,scattered clouds,12.5258,83.1155,319.6,286.3889248,6.74,11.05,Sunday,12460,Train_12460,DDN,BBS,DDN,BBS,9/12/2025 7:12,9/12/2025 7:14,9/12/2025 8:14,9/12/2025 8:18,6,14,DDN,2,11
284.0911443,303.4157655,279.5067803,283.7093618,92.8,1004,12.63,278,50.62,Rain,moderate rain,15.0978,82.8324,211,284.0911443,7.23,82.94,Thursday,12806,Train_12806,CSTM,MAS,CSTM,MAS,9/12/2025 16:50,9/12/2025 16:51,9/12/2025 17:52,9/12/2025 17:01,44,19,CSTM,2,5
280.43634,288.2441811,280.1870551,294.5582182,43,1006,3.14,250,67.43,Fog,dense fog,8.9652,74.1897,1098,280.43634,10.26,60.27,Wednesday,12627,Train_12627,VSKP,CSTM,VSKP,CSTM,9/12/2025 17:43,9/12/2025 17:43,9/12/2025 18:46,9/12/2025 18:55,8,13,VSKP,3,8
290.5176268,304.6784296,290.0861985,295.7529427,53.9,1017,1.09,8,58.97,Clouds,broken clouds,27.0194,70.6079,437.9,290.5176268,5.91,18.69,Wednesday,12907,Train_12907,DDN,NDLS,DDN,NDLS,9/12/2025 17:53,9/12/2025 17:56,9/12/2025 18:57,9/12/2025 18:06,56,3,DDN,5,8
297.6975306,292.7121476,286.8587148,303.7501823,93.8,1020,10.55,12,65.55,Thunderstorm,thunderstorm,21.2871,78.6725,1239.1,297.6975306,9.36,54.2,Sunday,12225,Train_12225,PNBE,PUNE,PNBE,PUNE,9/12/2025 11:18,9/12/2025 11:20,9/12/2025 12:21,9/12/2025 12:28,45,4,PNBE,3,5
291.7673214,300.026497,284.9715297,299.2286273,55.4,1021,6.04,306,66.64,Clear,bright and sunny,10.5446,81.3902,1493.6,291.7673214,10.82,28.25,Saturday,12058,Train_12058,PUNE,PNBE,PUNE,PNBE,9/12/2025 0:57,9/12/2025 0:00,9/12/2025 1:57,9/12/2025 1:08,56,1,PUNE,3,5
293.1242477,282.8660594,286.430135,302.0163701,53.2,1006,13.8,319,79.87,Clouds,broken clouds,12.6357,87.5321,161.1,293.1242477,10.22,32.35,Monday,12075,Train_12075,JAT,JAT,JAT,JAT,9/12/2025 22:35,9/12/2025 22:39,9/12/2025 23:39,9/12/2025 23:40,35,22,JAT,1,7
307.1247608,298.7157797,302.1044823,305.3114786,48.3,1016,9.75,51,53.75,Rain,light rain,10.7684,88.5643,735.9,307.1247608,8.31,35.15,Saturday,12427,Train_12427,PNBE,JAT,PNBE,JAT,9/12/2025 11:27,9/12/2025 11:27,9/12/2025 12:27,9/12/2025 12:40,30,1,PNBE,3,6
290.447664,293.5530304,305.8768416,307.8660892,91.5,1006,1.36,208,70.5,Fog,fog,24.54,80.5761,1213,290.447664,10.42,6.33,Monday,12727,Train_12727,MAS,PNBE,MAS,PNBE,9/12/2025 10:03,9/12/2025 10:05,9/12/2025 11:03,9/12/2025 11:13,31,11,MAS,3,4
295.4196847,297.5982539,290.1530808,291.4162649,70,1003,14.22,37,72.57,Fog,fog,10.5437,85.0761,1194,295.4196847,14.59,98.6,Wednesday,12131,Train_12131,CSTM,JAT,CSTM,JAT,9/12/2025 12:02,9/12/2025 12:03,9/12/2025 13:05,9/12/2025 13:10,55,16,CSTM,5,2
303.5095904,285.0404262,305.1833301,298.1406812,80.5,1007,3.88,99,69.77,Fog,dense fog,28.3656,78.7861,1152,303.5095904,7.06,3.15,Saturday,12931,Train_12931,MAS,NDLS,MAS,NDLS,9/12/2025 2:57,9/12/2025 2:58,9/12/2025 3:59,9/12/2025 3:11,38,4,MAS,5,8
291.8962835,302.1062123,287.644871,307.2032424,54.3,1012,5.06,192,79.27,Rain,light rain,8.5538,84.9216,556,291.8962835,11.55,66.25,Wednesday,12497,Train_12497,NDLS,JAT,NDLS,JAT,9/12/2025 7:37,9/12/2025 7:38,9/12/2025 8:41,9/12/2025 8:50,35,29,NDLS,5,3
298.662601,305.8839123,292.2931096,311.6835339,85.5,1003,6.03,190,65.35,Clear,bright and sunny,14.7331,74.096,708.1,298.662601,5.43,37.12,Tuesday,12815,Train_12815,NDLS,ALD,NDLS,ALD,9/12/2025 2:36,9/12/2025 2:37,9/12/2025 3:37,9/12/2025 3:41,52,7,NDLS,3,2
305.8709113,286.502194,284.7808699,308.6855793,85.6,1005,0.77,50,87.8,Fog,dense fog,32.048,77.4213,912.7,305.8709113,5.66,64.6,Wednesday,12909,Train_12909,ALD,MAS,ALD,MAS,9/12/2025 16:42,9/12/2025 16:44,9/12/2025 17:44,9/12/2025 17:48,15,12,ALD,5,12
308.4856187,282.8714367,297.2142813,293.1440179,58.8,1024,7.45,140,69.27,Clear,clear sky,27.4003,82.6846,1462.2,308.4856187,10.52,35.62,Saturday,12592,Train_12592,CSTM,BBS,CSTM,BBS,9/12/2025 12:24,9/12/2025 12:28,9/12/2025 13:25,9/12/2025 13:31,12,6,CSTM,5,10
284.4122044,280.7091576,307.3694335,287.8549955,64.6,1004,1.85,167,72.85,Clouds,scattered clouds,9.9701,70.3632,524.9,284.4122044,6.05,67.38,Sunday,12304,Train_12304,DDN,BBS,DDN,BBS,9/12/2025 9:40,9/12/2025 9:41,9/12/2025 10:43,9/12/2025 10:45,16,24,DDN,4,7
307.7976288,299.259145,296.1047929,296.6817761,52.6,1011,6.01,310,83.02,Thunderstorm,thunderstorm with rain,30.1704,84.4492,1388.6,307.7976288,5.22,72.92,Friday,12066,Train_12066,PNBE,DDN,PNBE,DDN,9/12/2025 16:34,9/12/2025 16:35,9/12/2025 17:38,9/12/2025 17:40,39,20,PNBE,4,10
294.7634888,298.2128211,288.7344225,304.2492436,98.6,1003,5.26,108,61.01,Thunderstorm,thunderstorm,21.3119,86.7107,440.6,294.7634888,6.72,69.06,Thursday,12229,Train_12229,CSTM,PUNE,CSTM,PUNE,9/12/2025 2:28,9/12/2025 2:29,9/12/2025 3:31,9/12/2025 3:34,49,9,CSTM,2,6
287.7473316,296.4009224,297.4345234,296.7770721,78.7,1023,11.59,206,53.01,Clear,bright and sunny,30.8631,77.9828,1484.2,287.7473316,10.65,11.4,Wednesday,12982,Train_12982,PNBE,MAS,PNBE,MAS,9/12/2025 12:40,9/12/2025 12:44,9/12/2025 13:41,9/12/2025 13:51,38,26,PNBE,1,8
293.7740727,286.9584129,281.6876204,296.4954259,96.1,1008,12.05,299,78.31,Clear,bright and sunny,24.22,78.9588,1021.9,293.7740727,12.03,65.69,Wednesday,12332,Train_12332,JAT,PNBE,JAT,PNBE,9/12/2025 21:28,9/12/2025 21:28,9/12/2025 22:28,9/12/2025 22:42,17,8,JAT,1,13
309.4009773,291.7271799,304.6597724,307.1469126,58.2,1003,2.3,109,69.32,Thunderstorm,thunderstorm with rain,26.4095,87.0256,722.1,309.4009773,7.02,28,Sunday,12904,Train_12904,DDN,ALD,DDN,ALD,9/12/2025 5:11,9/12/2025 5:12,9/12/2025 6:14,9/12/2025 6:21,31,14,DDN,5,14
294.7785428,297.8342901,293.0925185,292.8421134,86.9,1018,5.5,195,85.86,Fog,fog,34.8245,85.5131,939.4,294.7785428,11.68,2.88,Tuesday,12276,Train_12276,MAS,NDLS,MAS,NDLS,9/12/2025 13:34,9/12/2025 13:35,9/12/2025 14:38,9/12/2025 14:47,12,15,MAS,2,6
289.8625483,294.9030058,291.4804923,307.7938402,86,1023,5.6,151,89.31,Haze,hazy sky,14.2731,75.763,445.2,289.8625483,6.82,41.48,Friday,12872,Train_12872,PNBE,DDN,PNBE,DDN,9/12/2025 9:19,9/12/2025 9:20,9/12/2025 10:22,9/12/2025 10:28,51,21,PNBE,2,7
299.0020256,309.6335656,295.5759437,294.204144,81.5,1013,2.27,242,65.96,Haze,mist,24.8465,76.4795,447.6,299.0020256,11.13,43.35,Wednesday,12583,Train_12583,JAT,PUNE,JAT,PUNE,9/12/2025 19:16,9/12/2025 19:16,9/12/2025 20:18,9/12/2025 20:29,25,30,JAT,4,2
287.2043686,284.0931926,296.7435159,291.8469932,97.9,1004,11.98,127,66.62,Rain,light rain,20.4287,83.5776,214.7,287.2043686,9.12,46.72,Monday,12720,Train_12720,CSTM,PUNE,CSTM,PUNE,9/12/2025 15:52,9/12/2025 15:53,9/12/2025 16:55,9/12/2025 16:06,45,22,CSTM,2,10
282.2758998,300.8543366,280.1532742,295.6196973,63.6,1017,10.61,104,66.32,Thunderstorm,thunderstorm,9.0652,81.264,215.4,282.2758998,11.54,70.48,Monday,12783,Train_12783,JAT,VSKP,JAT,VSKP,9/12/2025 17:11,9/12/2025 17:11,9/12/2025 18:12,9/12/2025 18:24,15,5,JAT,3,14
283.8663917,292.129563,298.4785166,304.8734088,47.8,1009,2.86,9,62.98,Thunderstorm,thunderstorm with rain,8.3907,73.2446,554.1,283.8663917,14.95,30.88,Monday,12143,Train_12143,PUNE,MAS,PUNE,MAS,9/12/2025 12:56,9/12/2025 12:56,9/12/2025 13:59,9/12/2025 13:02,26,15,PUNE,5,2
283.8413752,292.8459884,285.2579504,285.7800608,80.3,1024,5.5,355,81.27,Rain,light rain,11.2192,76.1986,1156.1,283.8413752,14.38,31.53,Thursday,12250,Train_12250,JAT,ALD,JAT,ALD,9/12/2025 9:49,9/12/2025 9:52,9/12/2025 10:53,9/12/2025 10:02,25,6,JAT,3,6
284.5570808,301.527933,299.418579,287.8925765,83.8,1018,1.59,147,80.36,Haze,mist,25.5255,87.9997,931.6,284.5570808,5.04,6.06,Thursday,12795,Train_12795,JAT,CSTM,JAT,CSTM,9/12/2025 5:35,9/12/2025 5:38,9/12/2025 6:38,9/12/2025 6:42,32,1,JAT,1,9
284.1648152,300.7730845,302.6760438,310.5433448,74.5,1011,9.42,139,69.15,Clouds,broken clouds,23.3134,83.7635,198.7,284.1648152,13.85,68.68,Friday,12690,Train_12690,ALD,NDLS,ALD,NDLS,9/12/2025 9:09,9/12/2025 9:10,9/12/2025 10:12,9/12/2025 10:16,7,20,ALD,4,14
299.2262423,309.7376798,302.1187552,287.2647488,52.4,1017,1.82,189,51.79,Fog,fog,22.9426,89.7195,1285.7,299.2262423,5.66,56.78,Wednesday,12951,Train_12951,NDLS,DDN,NDLS,DDN,9/12/2025 4:17,9/12/2025 4:19,9/12/2025 5:21,9/12/2025 5:30,11,9,NDLS,3,3
285.4564025,283.8518287,294.575029,299.0318195,70.3,1016,14.79,93,62.38,Fog,dense fog,8.8601,85.3403,922,285.4564025,14.53,34.94,Wednesday,12079,Train_12079,MAS,PNBE,MAS,PNBE,9/12/2025 5:29,9/12/2025 5:32,9/12/2025 6:32,9/12/2025 6:40,18,4,MAS,5,11
290.3700185,283.1232895,293.6050968,299.379434,58.7,1023,11.71,228,61.69,Clouds,broken clouds,20.6712,88.8395,1443.2,290.3700185,7.82,70.52,Wednesday,12056,Train_12056,PUNE,BBS,PUNE,BBS,9/12/2025 6:07,9/12/2025 6:10,9/12/2025 7:11,9/12/2025 7:19,19,2,PUNE,3,10
306.9036523,301.7301645,282.2862788,296.6887339,65.6,1010,5.85,62,82.44,Clouds,scattered clouds,32.9648,74.3238,1021.8,306.9036523,8.82,53.74,Thursday,12365,Train_12365,PUNE,DDN,PUNE,DDN,9/12/2025 10:40,9/12/2025 10:42,9/12/2025 11:41,9/12/2025 11:51,13,6,PUNE,3,14
294.2188492,297.3516075,301.2603845,301.3423575,78.7,1002,8.68,339,53.5,Haze,hazy sky,18.735,85.4297,304,294.2188492,5.92,46.92,Friday,12307,Train_12307,NDLS,JAT,NDLS,JAT,9/12/2025 15:50,9/12/2025 15:54,9/12/2025 16:54,9/12/2025 16:03,56,2,NDLS,2,14
300.0267322,288.22482,286.1422814,288.8948018,84.7,1022,13.67,24,82.23,Rain,heavy rain,24.8729,70.4044,737,300.0267322,6.12,51.13,Wednesday,12173,Train_12173,VSKP,PUNE,VSKP,PUNE,9/12/2025 11:12,9/12/2025 11:13,9/12/2025 12:13,9/12/2025 12:24,47,3,VSKP,4,13
285.1695961,282.3825811,292.9008627,298.579868,53.9,1016,8.31,267,76.77,Clouds,overcast clouds,29.0551,83.4152,990.3,285.1695961,12.27,63.63,Sunday,12461,Train_12461,PNBE,PNBE,PNBE,PNBE,9/12/2025 11:30,9/12/2025 11:34,9/12/2025 12:31,9/12/2025 12:38,11,7,PNBE,1,8
285.7686706,282.5697475,286.5282228,293.1651977,64.3,1000,2.62,280,79.3,Rain,moderate rain,29.166,79.3856,91,285.7686706,14.44,66,Tuesday,12749,Train_12749,JAT,NDLS,JAT,NDLS,9/12/2025 22:56,9/12/2025 22:00,9/12/2025 23:00,9/12/2025 23:02,16,20,JAT,5,5
281.2260585,306.8257262,282.0148509,301.8500178,56.1,1014,5.68,10,67.29,Clear,clear sky,22.0206,76.9352,71.6,281.2260585,11.11,28.9,Saturday,12677,Train_12677,CSTM,ALD,CSTM,ALD,9/12/2025 19:05,9/12/2025 19:05,9/12/2025 20:08,9/12/2025 20:14,23,17,CSTM,5,13
285.0680519,285.7560197,296.8867309,286.2367063,51.9,1008,12.65,319,77.19,Fog,dense fog,31.1647,87.2481,237.6,285.0680519,12.16,14.07,Monday,12595,Train_12595,JAT,CSTM,JAT,CSTM,9/12/2025 4:53,9/12/2025 4:53,9/12/2025 5:55,9/12/2025 5:59,31,9,JAT,1,6
288.3577102,289.7011469,279.629961,299.1263225,87,1014,9.66,200,74.36,Haze,hazy sky,18.5672,87.0854,414.9,288.3577102,12.62,15.66,Monday,12492,Train_12492,CSTM,JAT,CSTM,JAT,9/12/2025 15:06,9/12/2025 15:07,9/12/2025 16:10,9/12/2025 16:14,22,22,CSTM,5,6
285.3103145,286.7996921,300.459357,287.5581107,94.6,1023,9.76,125,80.76,Fog,fog,31.9947,70.446,672.8,285.3103145,7.63,63.94,Sunday,12559,Train_12559,JAT,PNBE,JAT,PNBE,9/12/2025 5:59,9/12/2025 5:01,9/12/2025 6:02,9/12/2025 6:05,17,9,JAT,2,11
282.661076,290.6498892,287.5276039,290.3592919,62.2,1002,13,305,67.87,Haze,mist,14.4861,82.1901,756.8,282.661076,5.45,87.29,Wednesday,12638,Train_12638,PUNE,PNBE,PUNE,PNBE,9/12/2025 8:20,9/12/2025 8:20,9/12/2025 9:21,9/12/2025 9:29,47,19,PUNE,3,12
283.6190761,282.0827153,278.0040408,288.561294,85.1,1021,13.41,189,68.91,Clear,bright and sunny,15.5658,77.3566,250.1,283.6190761,5.02,40.95,Friday,12680,Train_12680,VSKP,PUNE,VSKP,PUNE,9/12/2025 4:37,9/12/2025 4:40,9/12/2025 5:37,9/12/2025 5:47,5,5,VSKP,2,10
293.823363,295.5717937,293.3338742,287.4851334,93.8,1018,13.8,88,75.74,Fog,dense fog,9.4343,78.3132,1026.4,293.823363,8.51,16.95,Friday,12865,Train_12865,NDLS,MAS,NDLS,MAS,9/12/2025 20:42,9/12/2025 20:43,9/12/2025 21:44,9/12/2025 21:47,42,25,NDLS,2,11
286.1900116,282.0283769,279.4055573,306.7713285,90.8,1012,1.42,354,54.32,Clear,bright and sunny,29.4807,86.6408,914.4,286.1900116,7.41,75.66,Thursday,12373,Train_12373,DDN,JAT,DDN,JAT,9/12/2025 22:48,9/12/2025 22:52,9/12/2025 23:51,9/12/2025 23:00,25,6,DDN,2,13
290.9280958,304.0106952,286.2850867,290.571227,51,1011,8.16,115,67.45,Haze,hazy sky,19.2605,76.1968,477,290.9280958,5.62,83.25,Wednesday,12954,Train_12954,BBS,PUNE,BBS,PUNE,9/12/2025 15:50,9/12/2025 15:51,9/12/2025 16:52,9/12/2025 16:56,38,18,BBS,1,3
295.1025181,287.0113625,299.2092946,309.8137135,97.4,1019,11.11,351,88.88,Clouds,overcast clouds,14.1861,88.861,69.8,295.1025181,6.8,88.06,Friday,12348,Train_12348,MAS,DDN,MAS,DDN,9/12/2025 17:27,9/12/2025 17:27,9/12/2025 18:27,9/12/2025 18:36,17,1,MAS,4,11
300.7118449,296.2003574,279.8806886,311.0977958,62.6,1000,11.35,176,51.5,Fog,fog,14.2583,73.5927,162.6,300.7118449,6.24,60.68,Wednesday,12066,Train_12066,DDN,JAT,DDN,JAT,9/12/2025 18:56,9/12/2025 18:58,9/12/2025 19:56,9/12/2025 19:08,49,25,DDN,1,11
281.1793642,306.4023726,303.1801548,299.1378141,60.4,1020,9.1,13,62.64,Clear,clear sky,32.3378,83.2544,618,281.1793642,14.15,86.07,Monday,12329,Train_12329,MAS,CSTM,MAS,CSTM,9/12/2025 11:43,9/12/2025 11:47,9/12/2025 12:43,9/12/2025 12:52,55,17,MAS,1,5
303.982312,299.5263211,278.1145977,286.2900337,43.7,1016,2.5,256,62.56,Thunderstorm,thunderstorm,30.5157,83.4421,273.3,303.982312,6.4,1.54,Saturday,12851,Train_12851,PNBE,BBS,PNBE,BBS,9/12/2025 1:20,9/12/2025 1:22,9/12/2025 2:24,9/12/2025 2:27,45,14,PNBE,2,12
298.8370117,295.9887336,285.4047161,293.2364473,69.2,1012,11.96,208,75.34,Fog,fog,22.9453,75.0439,596.4,298.8370117,10.38,10.72,Saturday,12193,Train_12193,NDLS,DDN,NDLS,DDN,9/12/2025 9:20,9/12/2025 9:21,9/12/2025 10:22,9/12/2025 10:30,55,15,NDLS,4,1
282.452771,289.7300126,300.2271217,305.9319679,46.5,1000,10.8,280,54.23,Fog,fog,24.635,76.495,960.9,282.452771,10.93,9.26,Saturday,12154,Train_12154,CSTM,CSTM,CSTM,CSTM,9/12/2025 11:23,9/12/2025 11:25,9/12/2025 12:27,9/12/2025 12:28,27,5,CSTM,1,2
306.2073587,289.9900574,287.4881045,293.0217219,54.9,1009,1.29,327,75.14,Fog,fog,20.8068,86.696,843.5,306.2073587,10.43,71.26,Monday,12159,Train_12159,DDN,ALD,DDN,ALD,9/12/2025 13:26,9/12/2025 13:28,9/12/2025 14:26,9/12/2025 14:31,5,17,DDN,4,10
307.626172,300.0846087,281.0567716,284.6105165,59,1014,6.96,324,53.8,Rain,light rain,18.575,85.2361,385.2,307.626172,5.99,6.96,Thursday,12695,Train_12695,DDN,PUNE,DDN,PUNE,9/12/2025 17:26,9/12/2025 17:27,9/12/2025 18:29,9/12/2025 18:38,27,21,DDN,2,3
281.8323388,309.8241808,288.8070176,298.7035473,88.5,1006,2.61,104,53.8,Clear,bright and sunny,32.7179,76.5819,548.5,281.8323388,8.19,49.64,Saturday,12265,Train_12265,MAS,CSTM,MAS,CSTM,9/12/2025 18:12,9/12/2025 18:16,9/12/2025 19:12,9/12/2025 19:23,32,21,MAS,1,4
288.3063294,299.8551757,286.1117986,307.3536255,92.5,1021,5.06,146,79.13,Clear,clear sky,11.3915,80.6791,940.3,288.3063294,5.51,47.27,Monday,12167,Train_12167,DDN,MAS,DDN,MAS,9/12/2025 5:49,9/12/2025 5:51,9/12/2025 6:53,9/12/2025 6:03,36,23,DDN,4,13
304.1860384,296.7335025,303.2813571,305.8777916,58.1,1017,0.27,278,62.97,Fog,fog,19.2981,71.2336,1298.2,304.1860384,8.96,31.07,Wednesday,12144,Train_12144,CSTM,VSKP,CSTM,VSKP,9/12/2025 4:28,9/12/2025 4:30,9/12/2025 5:28,9/12/2025 5:42,12,23,CSTM,5,9
302.4477907,301.9195153,287.4004375,287.2536942,91.5,1015,6,8,89.1,Clouds,scattered clouds,17.3032,74.1749,1142.2,302.4477907,6.89,87.04,Saturday,12185,Train_12185,NDLS,BBS,NDLS,BBS,9/12/2025 15:38,9/12/2025 15:39,9/12/2025 16:38,9/12/2025 16:45,59,11,NDLS,1,1
285.5356306,293.9561684,301.6679742,302.1829384,91.4,1013,8.25,117,51.49,Fog,fog,21.4501,79.7164,852.4,285.5356306,10.62,17.04,Sunday,12885,Train_12885,PNBE,ALD,PNBE,ALD,9/12/2025 13:56,9/12/2025 13:59,9/12/2025 14:00,9/12/2025 14:08,30,10,PNBE,1,3
286.2804797,281.8042703,304.7561643,288.6151279,85.9,1017,9.29,93,67.8,Rain,light rain,20.3561,71.7195,575.3,286.2804797,11.93,35.25,Thursday,12864,Train_12864,BBS,PNBE,BBS,PNBE,9/12/2025 12:54,9/12/2025 12:56,9/12/2025 13:58,9/12/2025 13:06,18,17,BBS,1,3
291.1141631,296.8689045,291.0145226,288.546226,48.8,1006,9.95,143,54.53,Haze,hazy sky,22.01,86.8666,579.3,291.1141631,10.32,77.42,Sunday,12773,Train_12773,NDLS,PUNE,NDLS,PUNE,9/12/2025 20:27,9/12/2025 20:27,9/12/2025 21:30,9/12/2025 21:32,28,25,NDLS,4,13
294.5356896,308.7287585,305.2982943,308.2221532,81.4,1016,12.54,288,64.06,Rain,moderate rain,11.7778,84.3601,1325.2,294.5356896,9.34,3.04,Wednesday,12422,Train_12422,ALD,DDN,ALD,DDN,9/12/2025 1:36,9/12/2025 1:40,9/12/2025 2:40,9/12/2025 2:50,52,1,ALD,3,13
298.5476431,285.2590883,289.3195416,289.4900686,96.7,1017,3.23,13,89.93,Clouds,broken clouds,21.8548,88.8727,106.9,298.5476431,8.87,67.3,Thursday,12785,Train_12785,PNBE,VSKP,PNBE,VSKP,9/12/2025 1:28,9/12/2025 1:30,9/12/2025 2:31,9/12/2025 2:39,33,5,PNBE,1,6
291.0674092,300.7001467,306.9223525,289.8974204,81,1011,1.81,256,85.55,Fog,dense fog,14.5453,83.8693,1482.6,291.0674092,13.42,81.64,Sunday,12456,Train_12456,DDN,JAT,DDN,JAT,9/12/2025 11:47,9/12/2025 11:48,9/12/2025 12:48,9/12/2025 12:53,8,16,DDN,5,5
293.8760415,286.0280107,280.6786857,282.0196017,59.9,1007,12.77,345,51.93,Clear,clear sky,12.9769,88.808,1013.3,293.8760415,7.19,93.23,Thursday,12839,Train_12839,CSTM,PUNE,CSTM,PUNE,9/12/2025 0:21,9/12/2025 0:21,9/12/2025 1:22,9/12/2025 1:27,22,7,CSTM,5,3
